objectid,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories
1389,277813403,1219,NA,NA,NA,AUGUSTA,ST,NA,22903,R,NA,NA,1389,350132300,Office Building,1990,11848,14,1
1390,448815240,1958,NA,NA,NA,LEWIS MOUNTAIN,RD,NA,22903,R,NA,NA,1390,350132500,Multiple Commercial Use,1988,10174,12,1
1391,462515364,1955,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1391,350133000,Dist. Warehouse,1979,4800,12,1
1392,462715346,2001,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1392,350134000,Office Building,1941,24948,12,3.5
1393,473615497,1939,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1393,350134000,Office Building,1941,53295,12,3
1394,475115468,8,NA,NA,NA,UNIVERSITY,CT,NA,22903,R,NA,NA,1394,350134000,Office Building,1941,30010,12,2
1395,479715544,1958,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1395,350134000,Office Building,1941,9017,12,1
1396,1394015532,2000,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1396,360001000,Elementary Sch (Entire),1950,18612,12,3
1397,486515608,1948,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1397,360001000,Elementary Sch (Entire),1950,31514,12,2
1398,487515603,1919,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1398,360001000,Elementary Sch (Entire),1950,19060,12,1
1400,494515675,1913,NA,NA,NA,THOMSON,RD,NA,22903,R,NA,NA,1400,360003000,Apartments 1-10 units,1969,3816,8,2
1401,495515668,1901,NA,NA,NA,THOMSON,RD,NA,22903,I,NA,NA,1401,360003100,Apartments 1-10 units,1920,1248,NA,2
1402,581416538,907,NA,NA,NA,PAGE,ST,NA,22903,R,NA,NA,1402,360010000,Apartments 1-10 units,1920,1414,12,2
1403,582116520,833,NA,NA,NA,PAGE,ST,NA,22903,R,NA,NA,1403,360010000,Apartments 1-10 units,1920,789,12,1
1404,582316544,712,NA,NA,NA,ANDERSON,ST,NA,22903,R,NA,NA,1404,360057000,Apartments 1-10 units,1984,6912,12,2
1405,557316256,818,NA,NA,NA,ANDERSON,ST,NA,22903,R,NA,NA,1405,360070000,Retail Store,1948,3124,10,1
1511,134411557,1400,NA,NA,NA,MELBOURNE,RD,NA,22901,I,NA,NA,1511,40C046000,Mini-warehouse,2017,NA,NA,NA
1563,116474760,884,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1563,41C003000,Industrial Light Manufacturing,1983,138559,24,1
1564,136637149,246,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1564,41C003000,Industrial Light Manufacturing,1983,4920,12,1
1565,137867278,307,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1565,41C003000,Industrial Light Manufacturing,1983,138559,24,1
1566,93952015,204,NA,NA,NA,TODD,AVE,NA,22903,R,NA,NA,1566,41C003000,Industrial Light Manufacturing,1983,4920,12,1
1567,93992017,200,NA,NA,NA,TODD,AVE,NA,22903,R,NA,NA,1567,41C003100,Neighborhood Shopping Ctr.,1986,107520,12,1
1568,94522139,307,NA,NA,NA,ROBERTSON,AVE,NA,22903,R,NA,NA,1568,41C003100,Neighborhood Shopping Ctr.,1986,60758,12,1
1569,95272122,211,NA,NA,NA,ROBERTSON,AVE,NA,22903,R,NA,NA,1569,41C0031A0,Service Repair Garage,0,6318,14,1
1570,95372152,205,NA,NA,NA,ROBERTSON,AVE,NA,22903,R,NA,NA,1570,41C003200,Restaurant,1984,6472,12,1
1571,389714681,1203,NA,NA,NA,GRADY,AVE,NA,22903,R,NA,NA,1571,41C003300,Restaurant,1989,7188,12,1
1572,7132319,803,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,1572,420001000,Elementary Sch (Entire),1965,52528,12,1
1573,7224339,858,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,1573,420001000,Elementary Sch (Entire),1965,22378,12,1
1574,7233345,856,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,1574,420001000,Elementary Sch (Entire),1965,12366,12,1
1575,7381511,823,NA,NA,NA,KING,ST,NA,22903,R,NA,NA,1575,420001000,Elementary Sch (Entire),1965,8830,20,2
1576,85711389,705,NA,NA,NA,PINE,ST,NA,22903,R,NA,NA,1576,43A001000,High School (Entire),1975,89678,12,1
1578,111553993,997,NA,NA,NA,5TH,ST,SW,22903,R,NA,NA,1578,43C071000,Classroom  (Elem/2nd Sch),1962,43821,12,1
1579,361014239,518,NA,NA,NA,17TH,ST,NW,22903,R,NA,NA,1579,440028401,Classroom  (Elem/2nd Sch),1959,7253,10,1
1580,361614247,555,NA,NA,NA,17TH,ST,NW,22903,R,NA,NA,1580,440030000,Office Building,1949,6534,12,1
1581,102942859,743,NA,NA,NA,ORANGEDALE,AVE,NA,22903,R,NA,NA,1581,440030200,Medical Office,1962,25213,12,2
1582,103272904,743,NA,NA,NA,PROSPECT,AVE,NA,22903,R,NA,NA,1582,440030200,Medical Office,1962,3461,12,1
1583,104673146,753,NA,NA,NA,ORANGEDALE,AVE,NA,22903,R,NA,NA,1583,440031000,Storage Warehouse,1965,11376,12,1
1584,105113155,750,NA,NA,NA,ORANGEDALE,AVE,NA,22903,R,NA,NA,1584,440031000,Storage Warehouse,1965,2077,12,1
1585,138347347,320,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1585,440032000,Storage Warehouse,1954,8600,12,1
1586,138267330,318,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1586,440032100,Industrial Light Manufacturing,1957,4360,14,1
1587,138077321,316,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1587,440032200,Office Building,1972,3360,12,1
1588,133686775,222,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1588,440032300,Office Building,1985,6400,12,2
1589,120285160,948,NA,NA,NA,ROCK CREEK,RD,NA,22903,R,NA,NA,1589,440032400,Storage Warehouse,1978,928,10,1
1591,133996816,224,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,1591,450001000,Fire Station (staff),1950,NA,NA,NA
1592,1473417196,371,NA,NA,NA,QUARRY,RD,NA,22902,R,NA,NA,1592,450007000,Elementary Sch (Entire),1936,20332,12,2
1593,1473417196,373,NA,NA,NA,QUARRY,RD,NA,22902,R,NA,NA,1593,450007000,Elementary Sch (Entire),1936,14523,12,1
1594,1473417196,369,NA,NA,NA,QUARRY,RD,NA,22902,R,NA,NA,1594,450007000,Elementary Sch (Entire),1936,6930,12,1
1595,1471417197,357,NA,NA,NA,QUARRY,RD,NA,22902,R,NA,NA,1595,470001200,Apartments 11-20 Units,1963,13200,12,2
1596,1471417197,359,NA,NA,NA,QUARRY,RD,NA,22902,R,NA,NA,1596,470002120,Church,1963,3532,12,1
1597,117414913,913,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1597,47000212L,Day Care Center,1960,1842,14,1
1598,117445080,131,NA,NA,NA,BAYLOR,LN,NA,22902,R,NA,NA,1598,470007100,Day Care Center,1959,13564,12,1
1599,118514978,814,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1599,470007100,Day Care Center,1959,9920,20,1
1600,118525033,229,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,1600,470017000,Fire Station (staff),0,NA,NA,NA
1601,118805064,1511,NA,NA,NA,ROSA,TER,NA,22902,R,NA,NA,1601,470017000,Fire Station (staff),0,NA,NA,NA
1602,119425089,1000,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1602,470017000,Fire Station (staff),0,NA,NA,NA
1603,119615110,516,NA,NA,NA,ROCKLAND,AVE,NA,22902,R,NA,NA,1603,48B001000,City Club,1972,3001,12,1
1604,120645243,1009,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1604,48B001000,City Club,1972,3001,12,1
1605,120755241,100,NA,NA,NA,BAYLOR,LN,NA,22902,R,NA,NA,1605,48B001000,City Club,1972,3001,12,1
1607,154211770,1203,NA,NA,NA,HILLTOP,RD,NA,22903,R,NA,NA,1607,48B001000,City Club,1972,3001,12,1
1608,114484455,915,NA,NA,NA,ROCK CREEK,RD,NA,22903,R,NA,NA,1608,48B001000,City Club,1972,3001,12,1
1610,389814537,1301,NA,NA,NA,GRADY,AVE,NA,22903,R,NA,NA,1610,48B001000,City Club,1972,3001,12,1
1619,97192271,204,NA,NA,NA,ROBERTSON,AVE,NA,22903,R,NA,NA,1619,490098000,Office Building,1952,1772,12,1
1631,88769309,212,NA,NA,NA,DOUGLAS,AVE,NA,22902,R,NA,NA,1631,490111000,Retail Store,1976,2112,12,1
1632,88791582,616,NA,NA,NA,HINTON,AVE,NA,22902,R,NA,NA,1632,490113000,Office Building,1989,67808,12,2
1633,107813495,118,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,1633,490113000,Office Building,1989,67808,12,2
1634,140708942,106,NA,NA,NA,RIVERBLUFF,CIR,NA,22902,R,NA,NA,1634,490114000,Service Repair Garage,1972,3786,12,1
1637,115334655,804,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1637,490115000,Office Building,1964,14200,12,1
1638,113124257,607,NA,NA,NA,RIVES,ST,NA,22902,R,NA,NA,1638,490124000,Apartments over 20 units,0,39168,8,3
1639,69638595,1207,NA,NA,NA,MERIWETHER,ST,NA,22902,R,NA,NA,1639,490230000,Equipment Shed,1972,2340,12,1
1641,94072016,110,NA,NA,NA,TODD,AVE,NA,22903,R,NA,NA,1641,490232000,Fraternal Building,1950,6429,12,1
1644,7181317,627,NA,NA,NA,DICE,ST,NA,22903,R,NA,NA,1644,490233000,Service Repair Garage,1920,399,14,1
1700,7543378,404,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,1700,500097000,Office Building,1910,864,12,2
1716,102102765,936,NA,NA,NA,5TH,ST,SW,22902,R,NA,NA,1716,510176800,Medical Office,1984,1969,12,1
1723,6754148,213,NA,NA,NA,5TH,ST,NE,22902,I,NA,NA,1723,530009000,Group Care Home,1985,1320,10,1.5
1873,188012211,1224,B,APT,NA,HOLMES,AVE,NA,22901,R,NA,NA,1873,530100000,Multiple Commercial Use,1897,4260,12,2
1958,479915566,815,NA,NA,NA,DALE,AVE,NA,22903,I,NA,NA,1958,530188000,Office Building,1937,710,12,1
1964,724921638,312,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,1964,530193000,Office Building,1930,247,12,1
1793,86969219,1417,A,#,NA,SHORT 18TH,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:02.000Z,50657,530054A00,Commercial,1946,1613,10,1
1338,357814149,744,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50548,350056100,Office Building,1957,960,12,1
1411,124111398,1505,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1411,360075500,Medical Office,1989,1577,12,1
1412,124311370,1408,NA,NA,NA,FOXBROOK,LN,NA,22901,R,NA,NA,1412,360075600,Medical Office,1989,3867,12,1
1413,127711412,1503,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1413,360075700,Medical Office,1989,1543,12,1
1414,127911411,1441,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1414,360075800,Medical Office,1989,340,12,1
1415,129611433,1504,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1415,360075900,Medical Office,1989,414,12,1
1416,131711454,1432,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1416,360099000,Neighborhood Shopping Ctr.,1968,2288,12,1
1417,133211479,1444,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1417,360099000,Neighborhood Shopping Ctr.,1968,18423,12,1
1418,133511483,1446,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1418,360099000,Neighborhood Shopping Ctr.,1968,1904,12,1
1419,146011679,1609,NA,NA,NA,OAKLEAF,LN,NA,22903,R,NA,NA,1419,360105000,Retail Store,1982,988,12,1
1420,146311681,1611,NA,NA,NA,OAKLEAF,LN,NA,22903,R,NA,NA,1420,360105000,Retail Store,1982,1144,12,1
1421,146611683,1613,NA,NA,NA,OAKLEAF,LN,NA,22903,R,NA,NA,1421,360106000,Retail Store,1956,5018,12,1
1422,138011547,1364,NA,NA,NA,HILLTOP,RD,NA,22903,R,NA,NA,1422,360108000,Retail Store,1975,14206,12,1
1423,138111554,2020,NA,NA,NA,SPOTTSWOOD,RD,NA,22903,R,NA,NA,1423,360110000,Office Building,1958,1235,12,1
1424,1393111603,2033,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,1424,360110000,Office Building,1958,4027,12,1
1426,140711598,1522,NA,NA,NA,DAIRY,RD,NA,22903,R,NA,NA,1426,370036000,Church,1965,3368,12,2
1427,241512968,905,NA,NA,NA,LOCUST,LN,NA,22901,R,NA,NA,1427,370080000,Office Building,1958,4608,10,3
1429,69710668,1613,NA,NA,NA,CEDAR HILL,RD,NA,22901,R,NA,NA,1429,370080500,Medical Office,1955,1250,12,1.5
1430,72310690,1611,NA,NA,NA,CEDAR HILL,RD,NA,22901,R,NA,NA,1430,370080500,Medical Office,1955,2720,12,2
1431,82510837,1601,NA,NA,NA,CEDAR HILL,RD,NA,22901,R,NA,NA,1431,370081000,Office Building,1967,2846,12,1
1432,44910334,1805,NA,NA,NA,CEDAR HILL,RD,NA,22901,R,NA,NA,1432,370081000,Office Building,1967,3960,12,2
1433,36657642,1028,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,1433,370081200,Office Building,1950,3419,12,1
1434,37427666,1024,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,1434,370081200,Office Building,1950,3419,12,1
1435,38157690,1011,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,1435,370081400,Office Building,1960,1769,12,1
1471,839849,100,NA,NA,NA,MELISSA,PL,NA,22901,R,NA,NA,1471,40A015200,Motel,0,NA,NA,NA
1472,611616827,612,NA,NA,NA,LOCUST,AVE,NA,22902,R,NA,NA,1472,40B001000,Neighborhood Shopping Ctr.,0,45780,12,1
1473,75010778,1631,NA,NA,NA,KEITH VALLEY,RD,NA,22901,R,NA,NA,1473,40B002000,Service Repair Garage,1969,2030,12,1
1480,13933265,710,2B,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,1480,40B003500,Office Building,1920,881,12,1
1481,87110916,1620,NA,NA,NA,KEITH VALLEY,RD,NA,22901,R,NA,NA,1481,40B003500,Office Building,1920,1440,12,2
1482,101911098,1608,NA,NA,NA,KEITH VALLEY,RD,NA,22901,R,NA,NA,1482,40B003600,Commercial,1977,1251,12,1.5
1488,1500219700,513,NA,NA,NA,PATON,ST,NA,22903,R,NA,NA,1488,40B004400,Bank,1972,2092,12,1
1489,1040020409,2322,NA,NA,NA,HIGHLAND,AVE,NA,22903,R,NA,NA,1489,40B005000,Multiple Commercial Use,1981,4766,12,1
1490,136011539,1409,NA,NA,NA,HILLTOP,RD,NA,22903,R,NA,NA,1490,40B005000,Multiple Commercial Use,1981,5000,12,1
1493,81561059,405,NA,NA,NA,SPRING,ST,NA,22903,R,NA,NA,1493,40C002000,Bank,1979,3516,12,1.5
1494,86501439,609,NA,NA,NA,HINTON,AVE,NA,22902,R,NA,NA,1494,40C005000,Neighborhood Shopping Ctr.,1962,4576,12,1
1495,577916782,826,NA,NA,NA,HARDY,DR,NA,22903,R,NA,NA,1495,40C005000,Neighborhood Shopping Ctr.,1962,4576,12,1
1496,84229067,111,NA,NA,NA,CHISHOLM,PL,NA,22902,R,NA,NA,1496,40C005100,Fast Food Restaurant,1976,3889,12,1
1497,85449138,431,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1497,40C006000,Office Building,1973,3640,12,2
1498,85479190,362,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1498,40C006000,Office Building,1973,1618,12,1
1499,85499140,105,NA,NA,NA,CHISHOLM,PL,NA,22902,R,NA,NA,1499,40C009000,Office Building,1984,6930,12,2
1500,86319221,358,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1500,40C009100,Motel,1988,27552,12,4
1501,86449184,419,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1501,40C009200,Restaurant,1997,2443,16,1
1502,88469275,401,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1502,40C010000,Restaurant,1962,3096,12,1
1503,89059317,348,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1503,40C010000,Restaurant,1962,3096,12,1
1504,87199223,411,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1504,40C011000,Office Building,1965,4844,12,1
1506,117814944,1505,NA,NA,NA,ROSA,TER,NA,22902,R,NA,NA,1506,40C012000,Hotel,1972,16339,12,1
1507,1443417365,835,NA,NA,NA,RAINIER,RD,NA,22903,R,NA,NA,1507,40C012100,Mini-Mart Convenience Store,2001,3623,18,1
1508,117284898,111,NA,NA,NA,VILLAGE,CT,NA,22903,R,NA,NA,1508,40C013000,Multiple Commercial Use,1968,2520,12,1
1509,131211444,1426,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1509,40C015000,Apartments 1-10 units,1963,3630,8,2
1510,131311451,1430,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1510,40C036000,Apartments 1-10 units,1961,3297,8,1
1512,119055066,1401,NA,NA,NA,EARLY,ST,NA,22902,R,NA,NA,1512,40C047000,Office Building,1963,1664,12,1
1513,119155042,1320,NA,NA,NA,EARLY,ST,NA,22902,R,NA,NA,1513,40C062000,Apartments 11-20 Units,1965,9002,8,2
1514,583516568,413,NA,NA,NA,ALTAMONT,ST,NA,22902,R,NA,NA,1514,40C063000,Apartments 11-20 Units,1965,9002,12,2
1515,584716585,412,NA,NA,NA,ALTAMONT,ST,NA,22902,R,NA,NA,1515,40C064000,Office Building,0,60000,14,1
1516,652683,209,NA,NA,E,JEFFERSON,ST,NA,22902,NA,NA,NA,1516,40C076000,Apartments over 20 units,1963,10354,8,2
1517,652683,211,NA,NA,E,JEFFERSON,ST,NA,22902,NA,NA,NA,1517,40C077000,Apartments 11-20 Units,1962,16578,12,3
1518,652683,213,NA,NA,E,JEFFERSON,ST,NA,22902,NA,NA,NA,1518,40C078100,Medical Office,1972,1849,12,2
1519,153811771,2006,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,1519,40C078200,Medical Office,1972,1000,12,2
1520,155911804,2000,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,1520,40C078300,Medical Office,1972,1563,12,2
1100,76848821,1001,8,UNIT,E,MARKET,ST,NA,22902,R,NA,NA,1100,330174000,Office Building,1916,33657,12,3
1109,1009317273,917,A,APT,NA,BELMONT,AVE,NA,22902,R,NA,NA,1109,330178000,Mortuary,1937,2253,12,1
1170,127376190,1600,18,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1170,330217000,Office Building,1832,820,12,2
1171,127376259,1600,26,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1171,330217000,Office Building,1832,661,12,1
1259,127376163,1600,16,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1259,340008000,Office Building,1957,1950,10,1
1260,127376177,1600,17,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1260,340008000,Office Building,1957,1352,12,1
1261,127376226,1600,24,LOT,NA,6TH,ST,SE,22902,R,NA,NA,1261,340008000,Office Building,1957,3640,12,2
1437,95162132,700,A,APT,NA,PROSPECT,AVE,NA,22903,R,NA,NA,1437,400001100,Office Building,1951,6852,12,1
1761,83051215,318,A,APT,NA,OAK,ST,NA,22902,R,emerickr,2015-05-21T18:43:43.000Z,1761,530036000,Office Building,1900,93,12,1
1841,90911741,615,A,APT,NA,7 1/2,ST,SW,22903,R,NA,NA,1841,530091L00,Parking Structure,1975,94120,12,5
1032,695822450,112,6,#,W,MAIN,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:22:53.000Z,50458,320167000,Office Building,1885,824,12,1
1033,687721651,110,201B,#,NA,2ND,ST,NE,22902,NA,PFAUTZ,2016-11-28T17:22:54.000Z,50459,320170000,Church,1908,5200,12,2
1065,898618759,413,A,#,NA,VALLEY RD,EXT,NA,22903,R,PFAUTZ,2016-11-28T17:22:55.000Z,50466,330059000,Office Building,1966,6210,12,3
1104,132611569,1107,D,#,NA,EMMET,ST,N,22903,C,PFAUTZ,2016-11-28T17:22:54.000Z,50475,330175000,Restaurant,1905,792,12,2
1105,132611569,1123,A,#,NA,EMMET,ST,N,22903,C,PFAUTZ,2016-11-28T17:22:54.000Z,50476,330175000,Restaurant,1905,256,12,1
1106,132611759,975,B,#,NA,EMMET,ST,N,22903,C,PFAUTZ,2016-11-28T17:22:54.000Z,50477,330176000,Office Building,1905,2054,8,2
1116,7849796,300,36,#,NA,4TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:22:54.000Z,50478,330190000,Office Building,1923,5984,30,1
1177,7743766,600,A,#,E,WATER,ST,NA,22902,C,PFAUTZ,2016-11-28T17:22:54.000Z,50488,330221000,Office Building,1928,2432,10,2
1206,95142112,612,B,#,NA,MONTICELLO,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:22:53.000Z,50504,330245000,Bank,1920,46800,12,8
1283,81879012,1112,34N,#,E,MARKET,ST,NA,22902,C,PFAUTZ,2016-11-28T17:22:54.000Z,50514,340017000,Office Building,1968,397,12,1
1042,706322444,112,NA,NA,E,MAIN,ST,NA,22902,NA,NA,NA,1042,320175000,Mixed Retail w/Res Units,1819,1904,8,2
1086,106913134,1327,NA,NA,NA,CARLTON,AVE,NA,22902,C,NA,NA,1086,330096000,Office Building,1925,180,8,1
1131,86761407,2111,33,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1131,330200120,Office Building,1987,1325,12,1
1158,111464015,1204,NA,NA,NA,MONTICELLO,RD,NA,22902,C,NA,NA,1158,330211000,Office Building,1820,2170,12,2
1159,96012178,618,NA,NA,NA,MONTICELLO,AVE,NA,22902,C,NA,NA,1159,330211000,Office Building,1820,102,12,1
1162,132611636,1105,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,1162,330214000,Office Building,1900,59,12,1
1163,132611759,977,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,1163,330214000,Office Building,1900,2560,12,2
1166,88201822,945,NA,NA,NA,2ND,ST,SE,22902,C,NA,NA,1166,330215100,Office Building,1960,1980,12,1
1200,130666396,109,A,APT,NA,WELK,PL,NA,22903,R,NA,NA,1200,330240100,Retail Store,1985,6800,10,1
1234,132611636,1103,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,1234,330265000,Fraternal Building,1947,4576,12,2
1235,132611569,1129,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,1235,330266000,Restaurant,1920,12240,12,3
1236,132611569,1035,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,1236,330266000,Restaurant,1920,7208,12,2
1246,88201822,943,NA,NA,NA,2ND,ST,SE,22902,C,NA,NA,1246,330276000,Retail Store,1938,10650,12,1
1327,864019682,2101,GARDEN,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1327,350033000,Apartments 11-20 Units,1966,11108,10,2
1465,88451591,2104,G,APT,NA,JEFFERSON PARK,AVE,NA,22903,R,NA,NA,1465,40A010000,Motel,1971,920,10,1
1543,123075487,238,B,APT,NA,SUNSET,AVE,NA,22903,R,NA,NA,1543,41B007300,Neighborhood Shopping Ctr.,1989,12000,24,1
1609,386214611,1207,NA,NA,NA,GRADY,AVE,NA,22903,C,NA,NA,1609,48B001000,City Club,1972,3001,12,1
1628,131026443,107,B,APT,NA,WELK,PL,NA,22903,R,NA,NA,1628,490110000,Retail Store,1954,2400,12,1
1724,7351481,245,NA,NA,NA,HEREFORD,DR,NA,22903,I,NA,NA,1724,530009000,Group Care Home,1985,576,10,2
1851,8004940,320,NA,NA,NA,5TH,ST,SW,22903,R,NA,NA,1851,530091LG0,Commercial,0,NA,NA,NA
1854,81201037,407,NA,NA,NA,5TH,ST,SW,22903,R,NA,NA,1854,530091LH3,Commercial,0,NA,NA,NA
1859,132611569,1041,NA,NA,NA,EMMET,ST,N,22903,C,NA,NA,1859,530094000,Office Building,1920,3368,10,2
1946,94032014,114,NA,NA,NA,TODD,AVE,NA,22903,R,NA,NA,1946,530178000,Barber Shop,1972,480,12,1
1947,7149334,747,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,1947,530180000,Office Building,1962,6864,8,2
1948,7245356,854,NA,NA,NA,NALLE,ST,NA,22903,R,NA,NA,1948,530180000,Office Building,1962,5250,8,3
1950,364614268,511,NA,NA,NA,17TH,ST,NW,22903,R,NA,NA,1950,530184000,Office Building,1900,5468,12,2.5
1951,105123163,755,NA,NA,NA,PROSPECT,AVE,NA,22903,R,NA,NA,1951,530184000,Office Building,1900,682,8,1
1952,141395834,1388,NA,NA,NA,AVON,ST,NA,22902,R,NA,NA,1952,530185000,Office Building,1920,2803,12,2.5
1953,1471417197,361,NA,NA,NA,QUARRY,RD,NA,22902,R,NA,NA,1953,530185000,Office Building,1920,311,12,1
1954,117474893,910,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1954,530186000,Office Building,1930,1690,12,2.5
1955,119825140,230,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,1955,530186000,Office Building,1930,246,12,1
1956,121015290,1314,NA,NA,NA,6TH,ST,SE,22902,R,NA,NA,1956,530187000,Office Building,1900,1932,12,2
1957,392914646,1205,NA,NA,NA,GRADY,AVE,NA,22903,R,NA,NA,1957,530188000,Office Building,1937,1638,12,2
1959,92541900,1118,NA,NA,NA,FOREST HILLS,AVE,NA,22903,R,NA,NA,1959,530191000,Apartments 1-10 units,1925,2230,8,2
1961,93541979,2502,NA,NA,NA,PLATEAU,RD,NA,22903,R,NA,NA,1961,530192000,Office Building,1913,2432,12,2
1962,114844586,917,NA,NA,NA,ROCK CREEK,RD,NA,22903,R,NA,NA,1962,530192000,Office Building,1913,384,12,2
1963,116154734,922,NA,NA,NA,ROCK CREEK,RD,NA,22903,R,NA,NA,1963,530193000,Office Building,1930,2138,12,2
1965,109563758,1113,NA,NA,NA,RAYON,ST,NA,22902,R,NA,NA,1965,530194000,Office Building,1880,2395,12,1
1966,130266405,201,NA,NA,NA,PALATINE,AVE,NA,22902,R,NA,NA,1966,530194000,Office Building,1880,806,12,2
1967,118225021,1401,NA,NA,NA,HAMPTON,ST,NA,22902,R,NA,NA,1967,530194000,Office Building,1880,506,12,3
1968,117544914,513,NA,NA,NA,ROCKLAND,AVE,NA,22902,R,NA,NA,1968,530194100,Office Building,1957,3984,12,1
1969,103152948,226,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,1969,530194100,Office Building,1957,372,12,1
1970,555516238,301,NA,NA,NA,10TH,ST,NW,22903,R,NA,NA,1970,530197000,Service Repair Garage,1964,986,12,1
1971,559916291,234,NA,NA,NA,WINE,ST,NA,22902,R,NA,NA,1971,530197000,Service Repair Garage,1964,754,12,1
1972,51310429,1817,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1972,530228000,Office Building,1912,2630,10,2
1973,38110255,1829,NA,NA,NA,YORKTOWN,DR,NA,22901,R,NA,NA,1973,530232000,Office Building,1900,2086,10,1
1974,40710286,1828,NA,NA,NA,YORKTOWN,DR,NA,22901,R,NA,NA,1974,530232000,Office Building,1900,144,10,1
