,objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories,address
1487,1021,38.01932755,-78.4725516251771,116785126,1400,33,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50454,320159000,Office Building,1920.0,1800.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
1488,1068,38.0237334,-78.4699995,98892195,221,5,#,,CARLTON,RD,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50468,330062000,Office Building,1924.0,1920.0,8.0,2.0,"221 CARLTON RD Charlottesville, VA"
1489,1095,38.02761915,-78.5030239077176,82141153,401,B,#,,PATON,ST,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50469,330155100,Office Building,1970.0,30862.0,12.0,1.0,"401 PATON ST Charlottesville, VA"
1490,1096,38.0317403,-78.4819014,693417207,609,109,#,E,MARKET,ST,,22902,,PFAUTZ,2016-11-28T17:23:17.000Z,50470,330155300,Office Building,1983.0,47850.0,12.0,3.0,"609 MARKET ST Charlottesville, VA"
1491,1102,38.03016775,-78.4906073707157,7214312,702,C,#,,DELEVAN,ST,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50474,330175000,Restaurant,1905.0,2086.0,12.0,2.0,"702 DELEVAN ST Charlottesville, VA"
1492,1128,38.033181,-78.467726,62768308,1200,A,#,,POPLAR,ST,,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50479,330200100,Office Building,1987.0,1114.0,12.0,1.0,"1200 POPLAR ST Charlottesville, VA"
1493,1129,38.0311347,-78.4774335,6790155,500,804,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50480,330200101,Office Building,1987.0,1174.0,12.0,1.0,"500 COURT SQ Charlottesville, VA"
1494,1130,38.031099499999996,-78.47763640000001,6790155,500,806,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50481,330200110,Office Building,1987.0,4408.0,12.0,1.0,"500 COURT SQ Charlottesville, VA"
1495,1135,38.0311347,-78.4774335,6790155,500,303,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:14.000Z,50484,330200160,Office Building,1987.0,1288.0,12.0,1.0,"500 COURT SQ Charlottesville, VA"
1496,1169,38.048432255102,-78.5045937142857,175912058,1980,I,#,,ARLINGTON,BLVD,,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50487,330216000,Office Building,1860.0,1800.0,12.0,1.0,"1980 ARLINGTON BLVD Charlottesville, VA"
1497,1187,38.0320186,-78.475452,643217043,701,117,#,E,HIGH,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50494,330230000,Office Building,1920.0,3576.0,12.0,2.0,"701 HIGH ST Charlottesville, VA"
1498,1258,38.02226445,-78.5210586,106073335,228,B,#,,STRIBLING,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50509,340008000,Office Building,1957.0,4370.0,12.0,1.0,"228 STRIBLING AVE Charlottesville, VA"
1499,1280,38.0311347,-78.4774335,6790155,500,601,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50511,340016000,Convenience Market,1937.0,1000.0,8.0,1.0,"500 COURT SQ Charlottesville, VA"
1500,1281,38.031099499999996,-78.47763640000001,6790155,500,805,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50512,340016000,Convenience Market,1937.0,3200.0,12.0,1.0,"500 COURT SQ Charlottesville, VA"
1501,1282,38.031099499999996,-78.47763640000001,6790155,500,906,#,,COURT,SQ,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50513,340017000,Office Building,1968.0,5556.0,12.0,2.0,"500 COURT SQ Charlottesville, VA"
1502,1288,38.029538,-78.4990365207671,7365507,1025,B,#,,GROVE,ST,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50519,340019000,Commercial,1940.0,2945.0,12.0,1.0,"1025 GROVE ST Charlottesville, VA"
1503,1289,38.02839555,-78.5032544494226,7931877,301,B,#,,PATON,ST,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50520,340019000,Commercial,1940.0,729.0,12.0,1.0,"301 PATON ST Charlottesville, VA"
1504,1290,38.0197475,-78.5119907080532,116854809,2510,A,#,,WOODLAND,DR,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50521,340019000,Commercial,1940.0,8714.0,12.0,1.0,"2510 WOODLAND DR Charlottesville, VA"
1505,1293,38.0197299,-78.5119844,116854809,2510,B,#,,WOODLAND,DR,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50522,340088300,Commercial,1952.0,7796.0,12.0,1.0,"2510 WOODLAND DR Charlottesville, VA"
1506,1295,38.0358727,-78.4749502,533816080,630,M,#,,PARK,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50524,340088300,Commercial,1952.0,5746.0,12.0,1.0,"630 PARK ST Charlottesville, VA"
1507,1296,38.0358727,-78.4749502,533816080,630,N,#,,PARK,ST,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50525,340088300,Commercial,1952.0,3252.0,12.0,1.0,"630 PARK ST Charlottesville, VA"
1508,1298,38.018325,-78.4852506,123195525,1506,A,#,,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50527,340090100,Commercial,2007.0,1440.0,8.0,2.0,"1506 6TH ST Charlottesville, VA"
1509,1299,38.018170500000004,-78.48533940000002,123685581,1508,A,#,,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50528,340090101,Office Building,1966.0,26720.0,8.0,2.0,"1508 6TH ST Charlottesville, VA"
1510,1300,38.0186613,-78.4885475,121545340,106,C,#,,HARTMANS MILL,RD,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50529,34009010A,Storage Warehouse,1983.0,4400.0,22.0,1.0,"106 HARTMANS MILL RD Charlottesville, VA"
1511,1301,38.038472999999996,-78.4711318,439515145,712,A,#,,LYONS,AVE,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50530,340090110,Commercial,1970.0,5537.0,12.0,1.0,"712 LYONS AVE Charlottesville, VA"
1512,1311,38.03364029999999,-78.48125490000001,612616825,402,B,#,,ALTAMONT,CIR,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50533,340090700,Service Repair Garage,1963.0,1405.0,12.0,1.0,"402 ALTAMONT CIR Charlottesville, VA"
1513,1312,38.0311209,-78.47372920000001,67738482,820,B,#,E,HIGH,ST,,22902,,PFAUTZ,2016-11-28T17:23:17.000Z,50534,340090700,Service Repair Garage,1963.0,2279.0,12.0,1.0,"820 HIGH ST Charlottesville, VA"
1514,1315,38.0242896,-78.47623779999998,965817282,813,2,#,,BELMONT,AVE,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50537,340090900,Multiple Commercial Use,1965.0,12587.0,10.0,1.0,"813 BELMONT AVE Charlottesville, VA"
1515,1316,38.0197226,-78.48493979999999,116984817,512,B,#,,STONEHENGE,AVE,,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50538,340090A00,Retail Store,2000.0,1504.0,8.0,2.0,"512 STONEHENGE AVE Charlottesville, VA"
1516,1328,38.026274,-78.51306070000001,878619686,2006,4,#,,JEFFERSON PARK,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50539,350043000,Service Repair Garage,1983.0,4000.0,16.0,1.0,"2006 JEFFERSON PARK AVE Charlottesville, VA"
1517,1329,38.0262525,-78.51306425,878619686,2006,5,#,,JEFFERSON PARK,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50540,350045000,Retail Store,1955.0,2500.0,10.0,1.0,"2006 JEFFERSON PARK AVE Charlottesville, VA"
1518,1330,38.026274,-78.51306070000001,878619686,2006,6,#,,JEFFERSON PARK,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50541,350046000,Office Building,1950.0,1120.0,10.0,1.0,"2006 JEFFERSON PARK AVE Charlottesville, VA"
1519,1332,38.0418263,-78.4934602,357814149,732,A,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50542,350047000,Office Building,1954.0,1224.0,10.0,1.0,"732 MADISON AVE Charlottesville, VA"
1520,1333,38.0418263,-78.4934602,357814149,732,B,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50543,350049000,Retail Store,1940.0,1284.0,10.0,1.0,"732 MADISON AVE Charlottesville, VA"
1521,1334,38.041596000000006,-78.4933851,357814149,736,B,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50544,350051000,Commercial,1957.0,,,,"736 MADISON AVE Charlottesville, VA"
1522,1335,38.041596000000006,-78.4933851,357814149,736,C,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50545,350056000,Industrial Engineering,1954.0,31846.0,12.0,1.0,"736 MADISON AVE Charlottesville, VA"
1523,1336,38.041594,-78.4933396,357814149,738,A,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50546,350056000,Industrial Engineering,1954.0,31846.0,12.0,1.0,"738 MADISON AVE Charlottesville, VA"
1524,1919,38.031053299999996,-78.46408269999998,68238511,518,,,,MEADE,AVE,,22902,R,,,1919,530151000,Office Building,1910.0,409.0,12.0,1.0,"518 MEADE AVE Charlottesville, VA"
1525,1172,38.034061200000004,-78.4855074,1507518324,401,219,APT,,4TH,ST,NW,22903,R,,,1172,330218000,Mixed Retail w/Res Units,1960.0,8799.0,8.0,3.0,"401 4TH ST Charlottesville, VA"
1526,1266,38.034061200000004,-78.4855074,1507518324,401,217,APT,,4TH,ST,NW,22903,R,,,1266,340010000,Office Building,1948.0,1968.0,12.0,1.0,"401 4TH ST Charlottesville, VA"
1527,1267,38.034061200000004,-78.4855074,1507518324,401,218,APT,,4TH,ST,NW,22903,R,,,1267,340010100,Storage Warehouse,1953.0,7238.0,12.0,1.0,"401 4TH ST Charlottesville, VA"
1528,1788,38.0158869,-78.4707099,130356434,1009,B,STE,,LINDEN,AVE,,22902,,,,1788,530054204,Office,1946.0,984.0,10.0,1.0,"1009 LINDEN AVE Charlottesville, VA"
1529,1020,38.02735775,-78.47422765,83479026,110,F,#,,GOODMAN,ST,,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50453,320157000,Retail Store,1920.0,418.0,12.0,1.0,"110 GOODMAN ST Charlottesville, VA"
1530,1098,38.0272025,-78.46835659999998,81299020,1215,C,#,E,MARKET,ST,,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50472,330155L00,Hotel,1985.0,25000.0,12.0,1.0,"1215 MARKET ST Charlottesville, VA"
1531,1154,38.0374836,-78.488558,480215512,901,301,#,,PRESTON,AVE,,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50486,330208000,Office Building,1900.0,2228.0,12.0,2.0,"901 PRESTON AVE Charlottesville, VA"
1532,1184,38.02735775,-78.47422765,83479026,110,B,#,,GOODMAN,ST,,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50493,330227000,Retail Store,1954.0,1945.0,12.0,1.0,"110 GOODMAN ST Charlottesville, VA"
1533,1207,38.05642110000001,-78.4969038,107911166,1417,D,#,,EMMET,ST,N,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50505,330245000,Bank,1920.0,18800.0,12.0,4.0,"1417 EMMET ST Charlottesville, VA"
1534,1442,38.0374836,-78.488558,480215512,901,203,#,,PRESTON,AVE,,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50572,400001400,Multiple Commercial Use,1961.0,5312.0,12.0,1.0,"901 PRESTON AVE Charlottesville, VA"
1535,1620,38.027614899999996,-78.5101481,82591173,109,4,#,,CARROLLTON,TER,,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,50609,490105000,Storage Warehouse,1954.0,8594.0,12.0,1.0,"109 CARROLLTON TER Charlottesville, VA"
1536,1651,38.041901,-78.492124,413014793,1000,C,#,,PRESTON,AVE,,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50618,490237000,Office Building,1953.0,4725.0,12.0,1.0,"1000 PRESTON AVE Charlottesville, VA"
1537,1677,38.0312755714286,-78.5031075714286,6827176,429,1C,#,,MONROE,LN,,22903,R,PFAUTZ,2016-11-28T17:23:31.000Z,50628,500049000,Mixed Retail w/Res Units,1961.0,4764.0,8.0,2.0,"429 MONROE LN Charlottesville, VA"
1538,1745,38.0363208,-78.50012199999998,1394217476,17,A,#,,ELLIEWOOD,AVE,,22903,C,PFAUTZ,2016-11-28T17:23:30.000Z,50629,530032000,Office Building,1903.0,30504.0,12.0,3.0,"17 ELLIEWOOD AVE Charlottesville, VA"
1539,1771,0.0,0.0,648017075,404,A,#,,8TH,ST,NE,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50642,530043000,Office Building,1946.0,109.0,12.0,1.0,"404 8TH ST Charlottesville, VA"
1540,1790,38.033224,-78.483328,68398523,818,200,#,E,HIGH,ST,,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50654,530054206,Office,1946.0,1066.0,10.0,1.0,"818 HIGH ST Charlottesville, VA"
1541,1792,38.033224,-78.483328,65928426,1134,B,#,E,HIGH,ST,,22902,C,PFAUTZ,2016-11-28T17:23:30.000Z,50656,530054208,Office,1946.0,1446.0,10.0,1.0,"1134 HIGH ST Charlottesville, VA"
1542,1934,38.0395458449544,-78.4560352837027,39537747,1145,6,#,,RIVER,RD,,22901,C,PFAUTZ,2016-11-28T17:23:33.000Z,50698,530160000,Office Building,1990.0,42404.0,12.0,4.0,"1145 RIVER RD Charlottesville, VA"
1543,1022,38.01932755,-78.4725516251771,116785126,1400,34,#,,MONTICELLO,RD,,22902,R,PFAUTZ,2016-11-28T17:23:08.000Z,50455,320160000,Apartments 1-10 units,1901.0,2210.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA"
1544,1097,38.0304529,-78.47852440000001,70233279,408,208B,#,E,MARKET,ST,,22902,,PFAUTZ,2016-11-28T17:23:09.000Z,50471,330155L00,Hotel,1985.0,114492.0,12.0,7.0,"408 MARKET ST Charlottesville, VA"
1545,1218,38.04157319999999,-78.49276619999998,357814305,766,C,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50506,330248000,Retail Store,1920.0,1260.0,12.0,1.0,"766 MADISON AVE Charlottesville, VA"
1546,1221,38.0348426412299,-78.4610305895767,56368090,1322,A,#,,RIVERDALE,DR,,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50507,330254000,Group Care Home,1920.0,4113.0,10.0,3.0,"1322 RIVERDALE DR Charlottesville, VA"
1547,1222,38.034829190085,-78.4610120713986,56568100,1324,B,#,,RIVERDALE,DR,,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50508,330255000,Restaurant,,,,,"1324 RIVERDALE DR Charlottesville, VA"
1548,1308,38.0317403,-78.4819014,70233279,408,102,#,E,MARKET,ST,,22902,,PFAUTZ,2016-11-28T17:23:09.000Z,50532,340090400,Multiple Commercial Use,1965.0,12000.0,12.0,1.0,"408 MARKET ST Charlottesville, VA"
1549,1355,38.059526,-78.495474,70910707,2114,103,#,,ANGUS,RD,,22901,C,PFAUTZ,2016-11-28T17:23:08.000Z,50558,350086100,Fraternal Building,1955.0,3212.0,12.0,2.0,"2114 ANGUS RD Charlottesville, VA"
1550,1356,38.059526,-78.495474,70910707,2114,222,#,,ANGUS,RD,,22901,C,PFAUTZ,2016-11-28T17:23:08.000Z,50559,350096000,Storage Warehouse,1987.0,4800.0,14.0,2.0,"2114 ANGUS RD Charlottesville, VA"
1551,1621,38.030982,-78.502988,13937149,428,106,#,,MONROE,LN,,22903,R,PFAUTZ,2016-11-28T17:23:08.000Z,50610,490106000,Industrial Engineering,1955.0,20816.0,12.0,2.0,"428 MONROE LN Charlottesville, VA"
1552,1622,38.030982,-78.502988,13937149,428,107,#,,MONROE,LN,,22903,R,PFAUTZ,2016-11-28T17:23:08.000Z,50611,490106000,Industrial Engineering,1955.0,3136.0,12.0,1.0,"428 MONROE LN Charlottesville, VA"
1553,1760,38.044914604376,-78.5041219261515,225813030,106,11,#,,UNIVERSITY,GDNS,,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50640,530036000,Office Building,1900.0,555.0,12.0,1.5,"106 UNIVERSITY GDNS Charlottesville, VA"
1554,1819,38.0483711122449,-78.5044897142857,182712163,1924,222,#,,ARLINGTON,BLVD,,22903,C,PFAUTZ,2016-11-28T17:23:08.000Z,50672,530070000,Museum,1928.0,5790.0,12.0,1.0,"1924 ARLINGTON BLVD Charlottesville, VA"
1555,1820,38.0483711122449,-78.5044897142857,182712163,1924,202,#,,ARLINGTON,BLVD,,22903,C,PFAUTZ,2016-11-28T17:23:08.000Z,50673,530070000,Museum,1928.0,759.0,12.0,1.0,"1924 ARLINGTON BLVD Charlottesville, VA"
1556,1830,38.0281669,-78.5151951732012,7943920,2006,1,#,,STADIUM,RD,,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50677,530077A00,Office Building,1920.0,5392.0,10.0,1.0,"2006 STADIUM RD Charlottesville, VA"
1557,1976,38.04146315,-78.4989107451958,349114098,1600,307,#,,GRADY,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50705,530234000,Office Building,1928.0,56556.0,14.0,1.0,"1600 GRADY AVE Charlottesville, VA"
1558,1262,38.016712,-78.48590290000001,127376247,1600,25,LOT,,6TH,ST,SE,22902,R,,,1262,340008000,Office Building,1957.0,4370.0,12.0,1.0,"1600 6TH ST Charlottesville, VA"
1559,1263,0.0,0.0,127376340,1600,32,LOT,,6TH,ST,SE,22902,R,,,1263,340008000,Office Building,1957.0,1950.0,10.0,1.0,"1600 6TH ST Charlottesville, VA"
1560,1264,0.0,0.0,127376353,1600,40,LOT,,6TH,ST,SE,22902,R,,,1264,340008000,Office Building,1957.0,1352.0,12.0,1.0,"1600 6TH ST Charlottesville, VA"
1561,1310,38.0244385,-78.47361819999998,95959596,1009,A,APT,,CARLTON,AVE,,22902,R,,,1310,340090600,Retail Store,1963.0,3664.0,12.0,1.0,"1009 CARLTON AVE Charlottesville, VA"
1562,1982,38.0161228,-78.513793,130546384,204,C,#,,MONTE VISTA,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50706,530257000,Office Building,1920.0,2036.0,10.0,2.0,"204 MONTE VISTA AVE Charlottesville, VA"
1563,1060,0.0,0.0,89481626,411,B,APT,,VALLEY RD,EXT,,22903,R,,,1060,320198000,Hotel,1957.0,6219.0,12.0,1.0,"411 VALLEY RD EXT Charlottesville, VA"
1564,1061,38.0255855,-78.5038063,90961736,417,A,APT,,VALLEY RD,EXT,,22903,R,,,1061,330001100,Apartments over 20 units,1964.0,15651.0,8.0,3.0,"417 VALLEY RD EXT Charlottesville, VA"
1565,1063,0.0,0.0,84351313,312,B,APT,,VALLEY RD,EXT,,22903,R,,,1063,330005000,Church,1953.0,3280.0,30.0,1.0,"312 VALLEY RD EXT Charlottesville, VA"
1566,1094,38.0263248,-78.5015016114628,87931528,1305,D,APT,,CHERRY,AVE,,22903,R,,,1094,330137000,Apartments 1-10 units,1916.0,,,,"1305 CHERRY AVE Charlottesville, VA"
1567,1983,38.0414838,-78.49890129999999,349114098,1600,306,#,,GRADY,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50707,530259100,Office,2005.0,670.0,11.0,1.0,"1600 GRADY AVE Charlottesville, VA"
1568,1746,38.0502844580838,-78.5072950863454,150611723,2401,42,APT,,ARLINGTON,BLVD,,22903,R,,,1746,530032000,Office Building,1903.0,7140.0,12.0,1.0,"2401 ARLINGTON BLVD Charlottesville, VA"
1569,1779,38.05092,-78.50729059999998,150611723,2401,61,APT,,ARLINGTON,BLVD,,22903,R,,,1779,530054102,Office,1946.0,717.0,10.0,1.0,"2401 ARLINGTON BLVD Charlottesville, VA"
1570,1780,38.05092,-78.50729059999998,150611723,2401,63,APT,,ARLINGTON,BLVD,,22903,R,,,1780,530054104,Office,1946.0,1633.0,10.0,1.0,"2401 ARLINGTON BLVD Charlottesville, VA"
1571,1803,38.05092,-78.50729059999998,150611772,2401,24,APT,,ARLINGTON,BLVD,,22903,R,,,1803,530062000,Retail Store,1920.0,2500.0,12.0,2.0,"2401 ARLINGTON BLVD Charlottesville, VA"
1572,1804,38.05092,-78.50729059999998,150611772,2401,25,APT,,ARLINGTON,BLVD,,22903,R,,,1804,530062000,Retail Store,1920.0,792.0,12.0,1.0,"2401 ARLINGTON BLVD Charlottesville, VA"
1573,1840,38.031472,-78.502832,13937136,416,6,APT,,MONROE,LN,,22903,R,,,1840,530091000,Parking Structure,1975.0,,12.0,1.0,"416 MONROE LN Charlottesville, VA"
1574,1984,38.01425915,-78.4700249587779,134596920,1000,311,#,,LINDEN,AVE,,22902,R,PFAUTZ,2016-11-28T17:23:06.000Z,50708,530259A00,Commercial,2004.0,2569.0,12.0,1.0,"1000 LINDEN AVE Charlottesville, VA"
1575,1985,38.0317403,-78.4819014,79448904,1006,D,#,E,MARKET,ST,,22902,,PFAUTZ,2016-11-28T17:23:06.000Z,50709,530259B00,Commercial,0.0,2695.0,12.0,1.0,"1006 MARKET ST Charlottesville, VA"
1576,1987,38.0276478,-78.4823426,777319743,455,400,#,,2ND,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:06.000Z,50710,530260000,Office Building,1891.0,539.0,10.0,1.0,"455 2ND ST Charlottesville, VA"
1577,1988,38.059905,-78.495705,70110677,2118,15,#,,ANGUS,RD,,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50711,530261000,Apartments 1-10 units,1833.0,2686.0,10.0,2.0,"2118 ANGUS RD Charlottesville, VA"
1578,1990,38.0602426737211,-78.4961868351162,62410570,2206,3,#,,NORTH BERKSHIRE,RD,,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50712,530262000,Office Building,1920.0,3612.0,10.0,2.0,"2206 NORTH BERKSHIRE RD Charlottesville, VA"
1579,1991,38.0598028,-78.49665959999999,74310727,2121,22,#,,ANGUS,RD,,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50713,530262000,Office Building,1920.0,804.0,10.0,1.0,"2121 ANGUS RD Charlottesville, VA"
1580,1992,38.042233200000005,-78.4941283,332913853,824,J,#,,CABELL,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50714,530263000,Office Building,1920.0,2254.0,10.0,2.0,"824 CABELL AVE Charlottesville, VA"
1581,1995,38.0602426737211,-78.4961868351162,62410570,2206,18,#,,NORTH BERKSHIRE,RD,,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50716,530265000,Office Building,1925.0,1660.0,10.0,2.0,"2206 NORTH BERKSHIRE RD Charlottesville, VA"
1582,1996,38.014522799999995,-78.50505140000001,133896873,102,D,#,,LONGWOOD,DR,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50717,530265000,Office Building,1925.0,126.0,10.0,1.0,"102 LONGWOOD DR Charlottesville, VA"
1583,1337,38.04159,-78.49324849999998,357814149,742,C,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50547,350056100,Office Building,1957.0,1300.0,12.0,1.0,"742 MADISON AVE Charlottesville, VA"
1584,1224,38.036404100000006,-78.49810620000002,1394515877,304,13,APT,,14TH,ST,NW,22903,R,,,1224,330257400,Retail,1920.0,2517.0,10.0,1.0,"304 14TH ST Charlottesville, VA"
1585,1358,38.06349549999999,-78.4974046,34310213,2308,B,APT,,NORTH BERKSHIRE,RD,,22901,R,,,1358,350097000,Office Building,1953.0,840.0,12.0,1.0,"2308 NORTH BERKSHIRE RD Charlottesville, VA"
1586,1359,38.06349549999999,-78.4974046,34310213,2308,A,APT,,NORTH BERKSHIRE,RD,,22901,R,,,1359,350098000,Office Building,1953.0,720.0,12.0,1.0,"2308 NORTH BERKSHIRE RD Charlottesville, VA"
1587,1461,38.0317403,-78.4819014,78858888,1117,G,STE,E,MARKET,ST,,22902,C,,,1461,40A005000,Service Repair Garage,1985.0,3098.0,12.0,1.0,"1117 MARKET ST Charlottesville, VA"
1588,1478,38.0278477,-78.49861279999998,81331062,1020,B3,APT,,CHERRY,AVE,,22903,R,,,1478,40B003400,Office Building,1976.0,2168.0,12.0,2.0,"1020 CHERRY AVE Charlottesville, VA"
1589,1484,0.0,0.0,1394515877,304,1,APT,,14TH,ST,NW,22903,R,,,1484,40B004000,Group Care Home,1967.0,14240.0,12.0,1.0,"304 14TH ST Charlottesville, VA"
1590,1652,38.0432967959184,-78.4946724285714,292813530,103,A,APT,,STEWART,CIR,,22903,R,,,1652,490238000,Service Repair Garage,1963.0,1176.0,12.0,1.0,"103 STEWART CIR Charlottesville, VA"
1591,1795,38.0282999,-78.47119839999998,78858888,1117,B,STE,E,MARKET,ST,,22902,C,,,1795,530056000,Retail Store,1890.0,2852.0,10.0,2.0,"1117 MARKET ST Charlottesville, VA"
1592,1796,38.0282999,-78.47119839999998,78858888,1117,H,STE,E,MARKET,ST,,22902,C,,,1796,530057000,Retail Store,1920.0,2488.0,10.0,2.0,"1117 MARKET ST Charlottesville, VA"
1593,1986,38.0282999,-78.47119839999998,78858888,1117,K,STE,E,MARKET,ST,,22902,C,,,1986,530260000,Office Building,1891.0,2690.0,10.0,2.5,"1117 MARKET ST Charlottesville, VA"
1594,1031,38.048486600000004,-78.5057815,178112105,1936,,,,ARLINGTON,BLVD,,22903,C,,,1031,320167000,Office Building,1885.0,17396.0,12.0,4.0,"1936 ARLINGTON BLVD Charlottesville, VA"
1595,1470,38.03152065,-78.5090576502214,6549114,110,21,APT,,STADIUM,RD,,22903,R,,,1470,40A015100,Hotel,0.0,,,,"110 STADIUM RD Charlottesville, VA"
1596,1505,38.0212523,-78.46740190000001,110463888,1102,,,,CARLTON,AVE,,22902,R,,,1505,40C012000,Hotel,1972.0,87630.0,12.0,6.0,"1102 CARLTON AVE Charlottesville, VA"
1597,1531,38.03152065,-78.5090576502214,6549114,110,28,APT,,STADIUM,RD,,22903,R,,,1531,40C125000,Apartments 11-20 Units,1963.0,7560.0,8.0,2.0,"110 STADIUM RD Charlottesville, VA"
1598,1532,38.0312293,-78.508610728328,6549151,106,3,APT,,STADIUM,RD,,22903,R,,,1532,41B001000,Retail Store,0.0,1781.0,12.0,1.0,"106 STADIUM RD Charlottesville, VA"
1599,1533,38.03202879999999,-78.50942370000001,6549114,110,20,APT,,STADIUM,RD,,22903,R,,,1533,41B002000,Retail Store,1964.0,123336.0,14.0,1.0,"110 STADIUM RD Charlottesville, VA"
1600,1613,38.0312293,-78.508610728328,6549151,106,6,APT,,STADIUM,RD,,22903,R,,,1613,490079000,Office Building,1950.0,1392.0,12.0,1.0,"106 STADIUM RD Charlottesville, VA"
1601,1702,0.0,0.0,711120810,112,,,,4TH,ST,NE,22902,,,,1702,500098000,Office Building,1951.0,1872.0,12.0,2.0,"112 4TH ST Charlottesville, VA"
1602,1932,38.0206915,-78.4646183,108914122,1500,40,LOT,,CARLTON,AVE,,22902,R,,,1932,530160000,Office Building,1990.0,42404.0,12.0,4.0,"1500 CARLTON AVE Charlottesville, VA"
