RecordID_Int,ParcelNumber,UseCode,Style,Grade,ExtWalls,Roof,Flooring,BsmtType,Heating,Fireplace,YearBuilt,NoOfStories,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,SqFootageFinishedLiving,Basement,FinishedBasement
1090,070027000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1940,2.00,6,3,1,2,0,1928,964,268
1091,070028000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1927,2.00,9,4,0,3,0,2294,666,0
1092,070029000,Duplex,2 Story,C +,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,,1959,2,16,8,2,4,,2496,1248,1200
1093,070030000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1952,2.00,8,3,0,3,0,2450,945,500
1094,070031000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,Cellar,Hot Water Radiator,1,1930,2.00,9,4,1,3,0,2972,921,0
1095,070032000,Single Family,2 Story,B,Asbestos,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1922,2.00,10,3,0,3,2,3011,864,0
1096,070033000,Single Family,2 Story,B,Stucco,Slate,Hardwood,Partial Basement,Forced Air,2,1925,2.00,9,4,0,3,0,3194,801,0
1097,070034000,Single Family,1 Story,B,Wood,Shingles,Hardwood,No Basement,Heat Pump,2,1983,1.00,5,2,0,2,0,1762,0,0
1098,070034100,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Cellar,Forced Air,2,1984,1.75,8,4,1,3,0,3387,145,0
1099,070035000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Cellar,Hot Water Radiator,1,1935,2.00,7,3,0,2,0,1774,604,
1100,070036000,Single Family,2 Story,B,Wood Shingle,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1925,2.00,9,4,0,2,0,2152,448,0
1101,070037000,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1952,2.00,8,4,0,2,0,1910,0,0
1102,070038000,Single Family-1 Conversion,2 Story,B,Concrete Block,Shingles,Hardwood,Partial Basement,Radiant,0,1948,2.00,8,5,0,3,0,1638,410,410
1103,070039000,Duplex,2 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1948,2.00,8,4,0,2,0,1638,354,0
1104,070040000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1940,2.00,11,4,0,3,0,1894,1062,531
1105,070041000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1106,070042000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1947,1.00,7,3,0,2,0,2115,774,580
1107,070043000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1938,2.00,10,5,0,3,0,2422,1211,431
1108,070044000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Full Basement,Heat Pump,1,1981,2.00,9,4,1,2,0,2843,1232,
1109,070045000,Single Family,1.5 Story,B,Stone,Asbestos,Hardwood,Partial Basement,Hot Water Radiator,2,1935,1.50,7,3,1,2,1,1905,639,
1110,070046000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Cellar,Hot Water Radiator,1,1935,1.00,5,2,0,1,0,943,86,
1111,070047000,Single Family,1 Story,B,Hardy Board,Shingles,Hardwood,No Basement,Heat Pump,1,1940,1.00,7,4,1,3,0,1699,,
1112,070048000,Single Family,1.5 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1945,1.50,8,4,0,2,0,2360,228,
1113,070049000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1940,1.00,6,3,0,2,0,1332,388,0
1114,070555000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1115,080002000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1116,080004000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1117,080005000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1118,080006000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1119,080007000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1120,080011100,Parking Lot,,,,,,,,,,,,,,,,,0,0
1121,080011L00,Vacant Land,,,,,,,,,,,,,,,,,0,0
1122,080013000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1123,080014000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1935,2.00,7,2,1,2,0,1874,376,0
1124,080015000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1946,1.00,7,3,0,2,0,1550,775,725
1125,080016000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1946,1.00,8,2,0,2,0,1856,844,844
1126,080017000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Full Basement,Forced Air,3,1966,1.00,9,4,1,4,0,1991,1991,713
1127,080018000,Single Family,2 Story,B,Wood,Shingles,Hardwood,No Basement,Forced Air,1,1900,2.00,7,3,0,3,0,2345,0,0
1128,080019000,Single Family,1 Story,C,Wood,Shingles,Tile,No Basement,Forced Air,1,1956,1.00,3,1,0,1,0,640,,
1129,080020000,Duplex,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1960,1.00,8,4,0,2,0,1400,0,0
1130,080022000,Duplex,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,12,6,2,3,0,2436,2436,238
1131,080023000,Single Family,2 Story,B,Wood,Shingles,Hardwood,No Basement,Heat Pump,1,1973,2.00,7,4,0,2,0,1895,0,0
1132,080028000,Single Family,2 Story,A -,Brick/Masonry,Metal,Heart Pine,No Basement,Radiant,1,1834,2.0,4,2,1,1,,0,,
1133,080028000,Single Family,2 Story,A -,Brick/Masonry,Metal,Heart Pine,No Basement,Radiant,1,1834,2.0,4,2,1,1,,0,,
1134,080028000,Single Family,2 Story,A -,Brick/Masonry,Metal,Heart Pine,No Basement,Radiant,1,,2.0,4,2,1,1,,0,,
1135,080028000,Single Family,2 Story,A +,Brick/Masonry,Metal,Heart Pine,Partial Basement,Radiant,4,1834,2.0,6,,1,2,,1804,902,
1136,080028000,Single Family,2 Story,A +,Brick/Masonry,Metal,Heart Pine,Partial Basement,Radiant,4,1834,2.0,6,,1,2,,1804,902,
1137,080028000,Single Family,2 Story,A +,Brick/Masonry,Metal,Heart Pine,Partial Basement,Radiant,4,,2.0,6,,1,2,,1804,902,
1138,080028000,Single Family,2 Story,A - Hist,Brick Veneer,,Heart Pine,Partial Basement,Hot Water Radiator,,1900,2,8,,,4,,6243,342,0
1139,080030000,Single Family,2 Story,B,Stucco,Tile,Hardwood,Partial Basement,Forced Air,2,1940,2.00,10,6,1,5,0,3659,729,631
1140,080035000,Duplex,1 Story,C,Vinyl,Shingles,Hardwood,Full Basement,Heat Pump,0,1997,1.00,7,4,0,4,0,1980,1980,
1141,080040000,Single Family,2 Story,A +,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,6,1938,2.50,8,4,0,5,0,7156,1777,951
1142,080041000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1143,080048000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1950,1.50,7,3,1,2,0,2060,,
1144,080048000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1950,1.00,5,3,0,1,2,1018,1018,
1145,080049000,Single Family,1 Story,B,Wood,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1935,1.00,5,2,0,2,0,1234,0,0
1146,080050000,Single Family,2 Story,B,Wood,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1938,2.00,8,4,0,3,0,2250,0,0
1147,080051000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1932,2.00,9,3,0,3,0,2245,809,0
1148,080052000,Single Family,2 Story,A,Wood Shingle,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1925,2.00,8,3,0,3,0,2484,746,
1149,080053000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1929,2.00,8,4,1,2,0,2794,1397,699
1150,080054000,Single Family,2 Story,A,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1926,2.00,10,4,1,3,0,3380,901,0
1151,080055000,Single Family,1 Story,B,Stucco,Shingles,Hardwood,No Basement,Heat Pump,1,1953,1.00,4,2,0,1,0,991,0,0
1152,080056000,Single Family,1.5 Story,B,Wood,Metal,Hardwood,Partial Basement,Hot Water Radiator,1,1940,1.66,7,4,0,3,0,2050,429,0
1153,080057000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1930,2.00,7,4,1,1,0,2991,414,
1154,080058000,Vacant Land,1 Story,C,Wood,Shingles,Hardwood,No Basement,Forced Air,1,1920,1.00,3,1,0,1,0,479,0,0
1155,080058000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1156,080059000,Single Family,1 Story,A,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1934,1.00,5,2,0,1,0,1170,599,
1157,080060000,Single Family,2 Story,A,Stone,Slate,Hardwood,Partial Basement,Forced Air,3,1935,2.00,9,4,1,2,0,3983,1026,
1158,080061000,Single Family,1 Story,A,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1938,1.00,6,2,0,2,0,1585,479,0
1159,080062000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Cellar,Hot Water Radiator,1,1940,1.75,9,5,0,3,0,2642,303,0
1160,080555000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1161,090001000,Fraternity\Sorority House,2.5 Story,A,Stucco,Slate,Hardwood,Full Basement,Hot Water Radiator,2,1902,2.50,16,10,0,6,0,4143,1811,1300
1162,090006000,Fraternity\Sorority House,2.5 Story,A,Stucco,Slate,Hardwood,No Basement,Hot Water Radiator,1,1930,2.50,10,5,2,1,0,3469,,
1163,090007000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1910,2.50,14,9,0,3,0,3974,714,
1164,090017000,Fraternity\Sorority House,2 Story,A,Brick Veneer,Shingles,Hardwood,No Basement,Radiant,3,1875,2.00,20,12,1,5,0,6198,,
1165,090019000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1920,2.00,12,8,0,3,0,3099,313,313
1166,090021000,Single Family,2 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Hot Water Radiator,1,1916,2.00,7,4,0,2,0,4160,,
1167,090022000,Single Family,2 Story,B,Wood Shingle,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1931,2.00,8,5,0,2,0,1924,425,
1168,090023000,Duplex,2 Story,B,Aluminum,Shingles,Other,Partial Basement,Hot Water Radiator,1,1941,2.00,12,8,1,4,0,3142,686,0
1169,090024000,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1941,2.00,12,8,0,6,0,3755,0,0
1170,090025000,Duplex,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Baseboard,0,1971,1.00,8,4,0,2,0,1754,0,0
1171,090026000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1910,2.00,10,7,0,3,0,1530,765,500
1172,090027000,Single Family,2 Story,B,Asbestos,Metal,Hardwood,Full Basement,Hot Water Radiator,1,1910,2.00,9,4,0,2,0,1645,948,0
1173,090028000,Duplex,2 Story,B,Stucco,Shingles,Other,Full Basement,Hot Water Radiator,1,1920,2.00,13,8,1,5,1,2968,1484,450
1174,090029000,Duplex,2 Story,B,Wood,Shingles,Other,Full Basement,Forced Air,1,1885,2.00,13,8,0,4,0,1929,1457,472
1175,090030000,Duplex,1.5 Story,B,Asbestos,Metal,Hardwood,Partial Basement,Hot Water Radiator,0,1920,1.50,10,6,0,3,0,1676,600,400
1176,090031000,Single Family,2 Story,B,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,1,1927,2.00,8,5,0,2,0,1779,825,0
1177,090032000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1927,2.00,8,5,0,2,0,1357,633,0
1178,090033000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1927,2.00,8,5,0,2,0,1248,624,0
1179,090034000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1920,2.00,10,5,0,2,0,2626,328,
1180,090035000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1888,2.00,10,7,0,3,0,2664,634,0
1181,090036000,Duplex,1.5 Story,B,Brick Veneer,Shingles,Other,Partial Basement,Hot Water Radiator,1,1925,1.50,12,8,0,5,0,3002,514,0
1182,090037000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1925,1.00,5,3,0,2,0,1590,1065,
1183,090038000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1925,2.00,9,5,0,2,0,1942,896,0
1184,090039000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1925,2.00,10,5,0,2,0,2502,1151,
1185,090039000,Single Family,1.5 Story,C,Brick Veneer,Shingles,None,No Basement,Baseboard,0,1925,1.50,3,1,0,1,0,630,,
1186,090040000,Single Family,2 Story,B,Brick Veneer,Slate,Hardwood,Full Basement,Hot Water Radiator,1,1920,2.00,8,5,1,1,0,1950,975,0
1187,090040100,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Baseboard,0,1971,2.00,8,6,0,2,0,2552,0,0
1188,090041000,Duplex,2 Story,B,Brick Veneer,Metal,Hardwood,Partial Basement,Hot Water Radiator,1,1926,2.00,10,6,0,2,0,1702,426,0
1189,090042000,Single Family,2 Story,B,Brick Veneer,Metal,Hardwood,Full Basement,Hot Water Radiator,0,1921,2.00,10,4,0,2,0,2050,1025,0
1190,090043000,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1941,2.00,10,6,0,2,0,2238,935,0
1191,090044000,Fraternity\Sorority House,2.5 Story,A - Hist,Brick Veneer,Metal,W/W Carpet,No Basement,Hot Water Radiator,1,1892,2.50,12,8,0,4,0,5351,,
1192,090045000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1928,2.00,8,4,0,3,0,2160,448,400
1193,090046000,Single Family,2 Story,B,Brick Veneer,Shingles,Other,Partial Basement,Hot Water Radiator,1,1928,2.00,8,5,0,2,0,1839,448,0
1194,090047000,Single Family,2 Story,B,Brick Veneer,Shingles,Other,Partial Basement,Hot Water Radiator,1,1928,2.00,9,6,0,2,0,1967,450,0
1195,090048000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1928,2.00,7,5,0,2,0,1834,670,67
1196,090049000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1939,2.00,10,6,0,3,0,1972,740,740
1197,090050000,Rooming House,2 Story,B,Vinyl,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1925,2.00,11,8,0,3,0,2357,962,
1198,090051000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1920,2.00,8,6,0,2,0,1254,671,365
1199,090053000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1925,1.75,9,6,1,1,0,1626,449,0
1200,090054000,Duplex,2 Story,B,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,1,1925,2.00,12,8,0,3,0,2791,608,300
1201,090058000,Single Family,2 Story,B,Stucco,Shingles,Other,Full Basement,Hot Water Radiator,1,1925,2.00,8,5,0,2,0,2080,900,
1202,090059000,Single Family,2 Story,B,Brick Veneer,Slate,Other,Full Basement,Hot Water Radiator,0,1925,2.00,7,5,0,2,0,1680,840,0
1203,090062000,Single Family,2 Story,B,Brick Veneer,Metal,Hardwood,Full Basement,Hot Water Radiator,1,1910,2.00,10,4,0,3,0,2460,1351,1000
1204,090063000,Apartments over 20 units,,,,,,,,,,,,,,,,,0,0
1205,090070100,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,373,0,0
1206,090070101,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1207,090070110,Condominium,1 Story,C,Concrete Block,Metal,Tile,Partial Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,373,0,0
1208,090070120,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1209,090070130,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1210,090070140,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1211,090070150,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1212,090070160,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1213,090070170,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1214,090070180,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1215,090070190,Condominium,1 Story,C,Concrete Block,Metal,Hardwood,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1216,090070200,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1217,090070201,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,3,2,0,1,,478,0,0
1218,090070210,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,4,3,1,1,,833,0,0
1219,090070300,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1220,090070400,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1221,090070500,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1222,090070600,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1223,090070700,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1224,090070800,Condominium,1 Story,C,Concrete Block,Metal,Tile,Partial Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1225,090070900,Condominium,1 Story,C,Concrete Block,Metal,Tile,No Basement,Hot Water Radiator,0,1964,1.00,1,1,0,1,,359,0,0
1226,090072000,Duplex,2 Story,B,Stucco,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1925,2.00,11,7,0,2,0,1954,0,0
1227,090094000,Apartments over 20 units,,,,,,,,,,,,,,,,,0,0
1228,090094000,Apartments over 20 units,,,,,,,,,,,,,,,,,0,0
1229,090103000,Parking Lot,,,,,,,,,,,,,,,,,0,0
1230,090107000,Fraternity\Sorority House,2 Story,B,Aluminum,Shingles,W/W Carpet,Full Basement,Hot Water Radiator,2,1900,2.00,16,12,1,6,0,5064,2532,1266
1231,090109000,Fraternity\Sorority House,3.5 Story,A,Brick Veneer,Shingles,W/W Carpet,Full Basement,Hot Water Radiator,0,1912,3.50,14,10,1,5,0,6839,1954,977
1232,090109000,Fraternity\Sorority House,1 Story,B,Vinyl,Shingles,W/W Carpet,Partial Basement,Hot Water Radiator,0,1900,1.00,4,2,0,2,0,1116,558,
1233,090116000,Single Family,1 Story,B,Wood,Shingles,W/W Carpet,No Basement,Hot Water Radiator,1,1932,1.00,4,2,0,1,0,848,,
1234,090117000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1932,1.00,5,3,0,1,0,910,150,
1235,090118000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1930,1.50,10,6,0,2,0,2112,469,0
1236,090119000,Apartments over 20 units,1.5 Story,B,Brick Veneer,Shingles,None,Partial Basement,Hot Water Radiator,1,1936,1.50,16,11,0,3,0,2308,1154,1154
1237,090119000,Apartments over 20 units,2 Story,B,Stucco,Metal,W/W Carpet,Partial Basement,Hot Water Radiator,1,1920,2.00,13,8,0,6,0,3553,1796,1200
1238,090126000,Single Family,2.5 Story,A,Brick Veneer,Slate,W/W Carpet,Partial Basement,Heat Pump,1,1910,2.50,14,9,2,3,0,3510,903,472
1239,090127000,Fraternity\Sorority House,2.5 Story,A,Wood,Shingles,W/W Carpet,Partial Basement,Baseboard,0,1920,2.50,15,12,0,6,0,3413,228,
1240,090129000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Heat Pump,0,1900,2.50,15,10,2,5,0,6561,652,
1241,090130000,Fraternity\Sorority House,2.5 Story,A,Stucco,Tile,Hardwood,Full Basement,Hot Water Radiator,0,1920,2.50,7,8,3,3,0,5870,2623,660
1242,090131000,Fraternity\Sorority House,2 Story,A,Brick Veneer,Metal,W/W Carpet,Full Basement,Hot Water Radiator,4,1902,2.00,11,9,1,3,0,4416,2208,2000
1243,090132000,Fraternity\Sorority House,3 Story,A,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1900,3.00,12,8,3,3,0,6330,2110,1583
1244,090133000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1245,090134000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Shingles,Hardwood,No Basement,Heat Pump,0,1880,2.50,20,16,0,3,0,5508,,
1246,090135000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1920,2.50,16,12,0,7,0,5995,566,566
1247,090136000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1920,2.50,16,14,1,6,0,6991,,
1248,090137000,Fraternity\Sorority House,2 Story,B,Aluminum,Metal,Hardwood,No Basement,Hot Water Radiator,0,1898,2.00,12,6,1,3,0,3458,,
1249,090138000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,2,1912,2.50,18,11,0,4,0,5338,1706,1506
1250,090139000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Metal,Hardwood,Partial Basement,Hot Water Radiator,2,1915,2.50,19,12,1,2,0,6793,1747,600
1251,090140000,Fraternity\Sorority House,2.5 Story,A - Hist,Brick Veneer,Slate,W/W Carpet,Partial Basement,Hot Water Radiator,0,1902,2.50,16,12,2,5,0,6638,2328,
1252,090141000,Office Building,,,,,,,,,1926,,,,,,,,0,0
1253,090141000,Office Building,,,,,,,,,1926,,,,,,,,0,0
1254,090141000,Office Building,,,,,,,,,1926,,,,,,,,0,0
1255,090142000,Fraternity\Sorority House,3 Story,A,Wood,Metal,W/W Carpet,No Basement,Forced Air,1,1900,3.00,18,14,1,3,0,6310,,
1256,090145000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Metal,Hardwood,Full Basement,Hot Water Radiator,3,1920,2.50,22,18,2,3,0,5304,2041,1531
1257,090149000,Duplex,2.5 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1957,2.50,8,6,0,2,0,2595,0,0
1258,090150000,Duplex,2 Story,B,Concrete Block,Shingles,W/W Carpet,No Basement,Forced Air,0,1944,2.00,6,4,0,2,0,1200,0,0
1259,090152000,Fraternity\Sorority House,2.5 Story,A,Brick Veneer,Slate,W/W Carpet,Full Basement,Hot Water Radiator,0,1928,2.50,21,16,0,4,0,7695,3078,2878
1260,090155000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1261,090160000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1262,090555000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1263,100021000,Parking Lot,,,,,,,,,,,,,,,,,0,0
1264,100027000,Apartments 11-20 Units,,,,,,,,,,,,,,,,,0,0
1265,100038000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1266,100039000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1267,100048000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1268,100049000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1269,100060L00,Vacant Commercial (B1-B3),,,,,,,,,,,,,,,,,0,0
1270,100061L00,Vacant Commercial (B1-B3),,,,,,,,,,,,,,,,,0,0
1271,100064000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1272,100065000,Parking Lot,,,,,,,,,,,,,,,,,0,0
1273,100069000,Office Building,,,,,,,,,,,,,,,,,0,0
1274,100070000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1275,100073000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1276,100080000,Vacant Land,,,,,,,,,,,,,,,,,0,0
1277,100081000,Parking Lot,,,,,,,,,,,,,,,,,0,0
1278,100081100,Parking Structure,,,,,,,,,,,,,,,,,0,0
