objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement
11683,38.02064516051059,-78.46751629247483,1526418742,1407,NA,NA,NA,MIDLAND,ST,NA,22902,R,NA,NA,11683,540207000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
11842,38.03697404572138,-78.49951254679229,497417425,301,2044,APT,NA,15TH,ST,NW,22903,R,NA,NA,11842,550066101,Single Family,1 Story,B,Vinyl,Shingles,None,No Basement,Forced Air,0,2001,1,5,3,0,2,0,1182,0,0
11841,38.03697404572138,-78.49951254679229,497417425,301,2043,APT,NA,15TH,ST,NW,22903,R,NA,NA,11841,550066100,Single Family,1 Story,B,Vinyl,Shingles,W/W Carpet,Full Basement,Forced Air,1,1996,1,5,2,0,1,0,997,997,0
11549,38.019367992325854,-78.48641907198936,118455002,1507,NA,NA,NA,ROSA,TER,NA,22902,R,NA,NA,11549,540086000,Single Family,1.5 Story,C,Concrete Block,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1947,1.66,7,4,0,2,0,1783,493,NA
11843,38.03697404572138,-78.49951254679229,497417425,301,3002,APT,NA,15TH,ST,NW,22903,R,NA,NA,11843,550066110,Single Family,1 Story,B,Vinyl,Shingles,None,No Basement,Forced Air,0,2001,1,5,3,0,2,0,1182,0,0
11844,38.03697404572138,-78.49951254679229,497417425,301,3014,APT,NA,15TH,ST,NW,22903,R,NA,NA,11844,550066120,Single Family,1 Story,B,Vinyl,Shingles,W/W Carpet,Full Basement,Forced Air,0,2002,1,6,3,0,2,0,900,900,0
11550,38.06087506133793,-78.46793613413159,64210593,2211,NA,NA,NA,BANBURY,ST,NA,22901,R,NA,NA,11550,540087000,Single Family-1 Conversion,1 Sty w/ Bsmt,C,Asbestos,Shingles,Hardwood,Full Basement,Floor Furnace,0,1948,1,6,3,0,2,0,786,786,590
11551,38.06101761153452,-78.46742104580116,64810587,2214,NA,NA,NA,BANBURY,ST,NA,22901,R,NA,NA,11551,540088000,Single Family,1 Sty w/ Bsmt,C,Vinyl,Shingles,Hardwood,Full Basement,Floor Furnace,0,1951,1,5,3,0,1,0,864,864,NA
11553,38.032531490598174,-78.47945001011244,652668,218,NA,NA,E,HIGH,ST,NA,22902,NA,NA,NA,11553,540090000,Single Family,1.5 Story,C -,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,1,1939,1.5,5,3,0,1,0,1260,420,NA
11552,38.02683602572336,-78.45497279454814,84539119,402,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,11552,540089000,Single Family,1.5 Story,B -,Brick Veneer,Architectural Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1940,1.75,7,3,1,2,0,1484,512,512
11554,38.04419122655244,-78.47045133198819,266713261,1125,NA,NA,NA,PARK,ST,NA,22901,R,NA,NA,11554,540091000,Single Family,1 Sty w/ Bsmt,C,Vinyl,Shingles,Hardwood,Partial Basement,Forced Air,0,1946,1,7,4,0,2,0,1416,840,NA
11556,38.0518867028716,-78.48703144211838,144211646,1425,NA,NA,NA,GENTRY,LN,NA,22903,R,NA,NA,11556,540093000,Single Family,1 Sty w/ Bsmt,C,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,2,1952,1,4,2,0,2,0,836,666,NA
11555,38.04367184161744,-78.47051695066713,272613408,1117,NA,NA,NA,PARK,ST,NA,22901,R,NA,NA,11555,540092000,Single Family,1.5 Story,C,Aluminum,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1946,1.5,5,3,1,1,0,1866,988,494
11557,38.05187150541278,-78.48725388056042,144411647,1423,NA,NA,NA,GENTRY,LN,NA,22903,R,NA,NA,11557,540094000,Single Family,1.5 Story,C,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1946,1.66,7,3,0,2,0,1485,810,NA
11576,38.04547492979769,-78.45920470882945,232412830,102,NA,NA,NA,LOCUST LANE,CT,NA,22901,R,NA,NA,11576,540107200,Apartments over 20 units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
11577,38.04583057462815,-78.45949571622211,225512753,112,NA,NA,NA,LOCUST LANE,CT,NA,22901,R,NA,NA,11577,540107A00,Single Family Attached,2 Sty Attached,C,Brick Veneer,Metal,Hardwood,Full Basement,Forced Air,0,1973,2,5,2,0,2,0,1008,504,504
11574,-90,-152.64427050222758,76848821,1001,2,UNIT,E,MARKET,ST,NA,22902,C,NA,NA,11574,540107000,Single Family Attached,2 Sty Attached,C,Brick Veneer,Metal,Hardwood,Full Basement,Forced Air,0,1973,2,6,3,0,2,0,1008,504,504
11575,-90,-152.64427050222758,76848821,1001,3,UNIT,E,MARKET,ST,NA,22902,C,NA,NA,11575,540107100,Single Family,2 Story,B +,Brick Veneer,Metal,Hardwood,Full Basement,Hot Water Radiator,6,1915,2,8,4,0,2,0,2856,1428,NA
11582,38.0225393638154,-78.50022837950928,105173201,708,B,APT,NA,ROCK CREEK,RD,NA,22903,R,NA,NA,11582,540114100,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
11590,38.046367024371406,-78.4979566928002,215812635,912,NA,NA,NA,OLD FARM,RD,NA,22903,R,NA,NA,11590,540137101,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,0,1,1,1,NA,801,0,0
11591,38.04619115904199,-78.49878820107865,217012656,907,NA,NA,NA,OLD FARM,RD,NA,22903,R,NA,NA,11591,540137110,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,4,1,1,1,NA,991,0,0
11594,38.05156815381218,-78.4969967433389,147111691,2018,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,11594,540137160,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,1,2007,1,5,2,0,2,NA,1780,0,0
11595,38.05116736280833,-78.49586565343115,148011710,2003,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,11595,540137170,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,5,1,1,1,NA,1000,0,0
11597,38.065621158854434,-78.47646339197546,1759977,103,NA,NA,NA,WILSON,CT,NA,22901,R,NA,NA,11597,540137200,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,4,1,1,1,NA,753,0,0
11596,38.050861479581265,-78.49550761527442,149611747,2001,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,11596,540137180,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,5,1,1,1,NA,1160,0,0
11598,38.06554278043579,-78.47497622855722,1769984,2209,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,11598,540137220,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,5,1,1,1,NA,1170,0,0
11602,38.06471746144884,-78.47834998566404,23917148,1665,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,11602,540137260,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,4,1,1,2,NA,1150,0,0
11600,38.06518608755056,-78.47655896221293,21310026,107,NA,NA,NA,WILSON,CT,NA,22901,R,NA,NA,11600,540137240,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,5,2,0,2,NA,1760,0,0
11601,38.064825949197036,-78.4754989969734,23610062,2203,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,11601,540137250,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,5,2,0,2,NA,1284,0,0
11599,38.026835860718656,-78.45595204363198,85449138,429,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,11599,540137230,Condominium,1 Story,A,Brick Veneer,Built Up,None,Partial Basement,Heat Pump,0,2007,1,6,2,0,2,NA,1530,0,0
11604,38.02068400780801,-78.51332553183609,112714221,115,B,APT,NA,CLEVELAND,AVE,NA,22903,R,NA,NA,11604,540137290,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,5,2,0,2,NA,2155,0,0
11603,38.043108518814066,-78.48104381103664,306213652,104,NA,NA,NA,WESTWOOD,CIR,NA,22903,R,NA,NA,11603,540137280,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,6,2,0,2,NA,1860,0,0
11607,38.044363509058236,-78.46031597483923,1402519589,1121,NA,NA,NA,ST CHARLES,CT,NA,22901,R,NA,NA,11607,540137310,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,6,2,0,2,NA,1890,0,0
11606,38.04430890341828,-78.46046023571212,1409919588,1119,NA,NA,NA,ST CHARLES,CT,NA,22901,R,NA,NA,11606,540137301,Condominium,1 Story,A,Brick Veneer,Built Up,None,Full Basement,Heat Pump,0,2007,1,5,2,0,2,NA,1760,0,0
11608,38.0155960014144,-78.49646158036582,131206500,637,NA,NA,NA,HARRIS,RD,NA,22902,R,NA,NA,11608,540137320,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,6,2,0,2,NA,1910,0,0
11609,38.020836438471456,-78.4818944994888,112074134,1115,NA,NA,NA,AVON,ST,NA,22902,R,NA,NA,11609,540137330,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,6,2,0,2,NA,1860,0,0
11858,38.02275513225926,-78.50066141639539,104353096,704,A,APT,NA,ROCK CREEK,RD,NA,22903,R,NA,NA,11858,550066800,Single Family,1 Story,B,Vinyl,Shingles,None,No Basement,Forced Air,0,2002,1,5,3,0,2,0,1125,0,0
11921,38.0254886678665,-78.49607167528899,90841794,1007,B,APT,NA,FOREST HILLS,AVE,NA,22903,R,NA,NA,11921,550075500,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,0,1960,1,6,4,0,2,0,1003,1003,375
11922,38.0254886678665,-78.49607167528899,90841794,1007,A,APT,NA,FOREST HILLS,AVE,NA,22903,R,NA,NA,11922,550075600,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1961,1,6,2,0,1,0,1003,1003,401
11969,38.025488331227045,-78.47560560571843,91539419,148,B,APT,NA,GOODMAN,ST,NA,22902,R,NA,NA,11969,55A088340,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1994,1.5,5,3,1,2,0,1080,720,200
11952,38.0240414903872,-78.47882318203652,98392390,708,A,APT,NA,MONTICELLO,AVE,NA,22902,R,NA,NA,11952,55A088200,Single Family Attached,2 Sty Attached,C -,Vinyl,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1993,2,5,3,1,2,0,1200,600,NA
11794,38.014399511369135,-78.47953998050792,134316900,1005,NA,NA,NA,ROUGEMONT,AVE,NA,22902,R,NA,NA,11794,550039000,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,Full Basement,Heat Pump,0,1952,1,6,3,0,1,0,798,798,582
11903,38.031230929985746,-78.50409314659682,6745147,413,6,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53114,550075230,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,Full Basement,Forced Air,0,1962,1,5,3,0,1,0,1003,1003,501
11904,38.031230929985746,-78.50409314659682,6745147,413,7,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53115,550075240,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1962,1,5,3,0,2,0,1003,1003,501
11905,38.014969152293375,-78.47015133578863,1327320007,1013,O,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53116,550075250,Single Family,Split-Foyer,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1962,1,5,3,0,1,0,1003,1003,903
11906,38.014969152293375,-78.47015133578863,1327320007,1013,P,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53117,550075260,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1961,1,6,3,1,1,0,1003,1003,414
11907,38.014969152293375,-78.47015133578863,1327319789,1013,Z,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53118,550075270,Single Family,1 Story,C,Stone,Shingles,Hardwood,Full Basement,Forced Air,1,1960,1,6,3,1,1,0,1003,1003,250
11908,38.03118163370097,-78.47756660610267,6790155,500,604,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53119,550075280,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1960,1,5,3,0,1,0,1003,1003,500
11909,38.03118163370097,-78.47756660610267,6790155,500,501,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53120,550075290,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1960,1,5,3,0,2,0,1000,1000,388
11910,38.03118163370097,-78.47756660610267,6790155,500,602,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53121,550075300,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1960,1,5,3,0,1,0,1003,1003,0
11912,38.03118163370097,-78.47756660610267,6790155,500,503,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53123,550075310,Single Family-1 Conversion,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1959,1,8,4,0,2,0,1003,1003,501
11911,38.03118163370097,-78.47756660610267,6790155,500,505,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53122,550075301,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,0,1960,1,5,3,0,1,0,1003,1003,384
11913,38.045281381485644,-78.50417757311585,225812922,120,1,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53124,550075320,Single Family-1 Conversion,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1959,1,10,5,0,2,0,1003,1003,816
11914,38.045281381485644,-78.50417757311585,225812922,120,2,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53125,550075330,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Baseboard,0,1968,1,10,5,0,2,0,1013,1013,881
11915,38.04458345904001,-78.50460438148592,225813147,83,3,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53126,550075340,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,0,1964,1,5,3,0,1,0,1003,1003,384
11916,38.04458345904001,-78.50460438148592,225813147,83,4,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53127,550075350,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,0,1960,1,6,3,0,1,0,1003,1003,500
11923,38.02814778684932,-78.51623676319956,8061972,210,4,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53132,550075700,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,0,1961,1,5,3,0,2,0,1003,1003,752
11924,38.02814778684932,-78.51623676319956,8061972,210,5,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53133,550075800,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1961,1,6,3,1,2,0,1392,1307,540
11929,38.0300597696296,-78.50915612975662,7191336,1717,A,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53135,550079000,Duplex,2 Story,C,Wood,Shingles,Hardwood,No Basement,Heat Pump,0,1988,2,12,6,2,4,0,2516,0,0
11938,38.03492130462446,-78.46100488454414,56368090,1322,B,#,NA,RIVERDALE,DR,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53139,55A087100,Single Family,2 Story,B,Vinyl,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1991,2,7,3,1,3,0,1666,833,833
11939,38.034841293226314,-78.46090375495548,56568100,1324,A,#,NA,RIVERDALE,DR,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53140,55A087200,Single Family,1 Story,B,Vinyl,Shingles,Hardwood,Partial Basement,Forced Air,1,1991,1,8,3,0,3,0,1675,324,324
11930,38.02948678031168,-78.50952817145239,7413482,1725,3,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53136,550080000,Single Family,1 Story,C,Stucco,Metal,Hardwood,No Basement,Forced Air,0,1937,1,4,2,0,1,0,690,NA,NA
11945,38.02569186637523,-78.51660487019966,90251700,2300,B,#,NA,FONTAINE,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53141,55A088140,Single Family Attached,2 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1995,2,5,3,1,2,0,1120,560,0
11946,38.042952963861076,-78.51258255521543,308713689,2114,4,#,NA,IVY,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53142,55A088150,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1994,1.5,5,3,1,2,0,1080,720,400
11955,38.02779658076527,-78.51072173159831,81651090,101,1,#,NA,CARROLLTON,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53144,55A088220,Single Family Attached,2 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1994,2,5,3,1,2,0,1200,600,0
11956,38.02779658076527,-78.51072173159831,81651090,101,2,#,NA,CARROLLTON,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53145,55A088230,Single Family Attached,2 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,0,1994,2,5,3,1,2,0,1120,560,0
11960,38.04243507027097,-78.50165978587049,324713870,14,1,#,NA,UNIVERSITY,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53148,55A088270,Single Family Attached,1.5 Story,C,Aluminum,N/A,W/W Carpet,Full Basement,Heat Pump,1,1995,1.5,5,3,0,2,0,1080,720,0
11957,38.03091319149631,-78.5027834272173,13937149,428,101,#,NA,MONROE,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:01Z,53146,55A088240,Single Family Attached,2 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1994,2,5,3,1,2,0,1120,560,0
11958,38.03091319149631,-78.5027834272173,13937149,428,108,#,NA,MONROE,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:01Z,53147,55A088250,Single Family Attached,2 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1994,2,5,3,1,2,0,1200,600,0
11961,38.04243507027097,-78.50165978587049,324713870,14,11,#,NA,UNIVERSITY,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53149,55A088280,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1995,1.5,5,3,0,2,0,1080,720,0
11951,38.014577541395376,-78.46996252240446,134596920,1000,407,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53143,55A0881A0,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1993,1.5,5,3,0,2,0,1080,720,696
11963,38.03573880472586,-78.49816690075232,549016079,224,401,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53151,55A0882A0,Single Family Attached,2 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1993,2,5,3,1,2,0,1200,600,0
11964,38.03573880472586,-78.49816690075232,549016079,224,402,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53152,55A088300,Single Family Attached,1.5 Sty Attached,C -,Vinyl,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1993,1.5,5,3,0,2,0,1080,720,NA
11966,38.03573880472586,-78.49816690075232,549016079,224,501,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53154,55A088310,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1995,1.5,5,3,0,2,0,1080,720,NA
11965,38.03573880472586,-78.49816690075232,549016079,224,409,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53153,55A088301,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1995,1.5,5,3,0,2,0,1080,720,0
11967,38.02785574324013,-78.51458482874553,81431051,126,A,#,NA,OBSERVATORY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53155,55A088320,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1995,1.5,5,3,0,2,0,1080,720,0
11962,38.03573880472586,-78.49816690075232,549016079,224,303,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53150,55A088290,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1995,1.5,5,3,0,2,0,1080,720,NA
11968,38.02785574324013,-78.51458482874553,81431051,126,B,#,NA,OBSERVATORY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:02Z,53156,55A088330,Single Family Attached,1.5 Story,C,Aluminum,Shingles,Tile,Full Basement,Heat Pump,1,1994,1.5,5,3,0,3,0,1080,720,600
11970,38.021621286986004,-78.48341988140899,109213707,1107,B,#,NA,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:02Z,53157,55A088350,Single Family Attached,1.5 Story,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,1,1994,1.5,5,3,1,2,0,1080,720,400
11107,38.03389311874115,-78.48549172592962,1507518324,401,213,APT,NA,4TH,ST,NW,22903,R,NA,NA,11107,520091000,Single Family,1.5 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1934,1.5,6,3,0,2,1,1396,481,0
11108,38.03389311874115,-78.48549172592962,1507518324,401,214,APT,NA,4TH,ST,NW,22903,R,NA,NA,11108,520092000,Single Family,1.5 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1938,1.5,6,3,0,2,1,1350,432,0
11109,38.03389311874115,-78.48549172592962,1507518324,401,221,APT,NA,4TH,ST,NW,22903,R,NA,NA,11109,520093000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1953,1,4,2,0,1,0,908,0,0
11187,38.03448243233981,-78.49493305946478,560516419,1021,10,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,11187,520146000,Single Family,2 Story,B,Hardy Board,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1938,2,6,3,0,2,0,1044,472,472
11747,38.03460356261216,-78.49631703233072,1394816477,1201,A,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,11747,550004000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,No Basement,Heat Pump,0,1932,1,5,2,0,1,0,891,0,0
11188,38.03448243233981,-78.49493305946478,560516419,1021,13,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,11188,520147000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1935,1.5,8,4,1,2,0,1583,676,100
11762,38.06308421383961,-78.4975828198611,40210273,2305,B,APT,NA,NORTH BERKSHIRE,RD,NA,22901,R,NA,NA,11762,550015100,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,No Basement,Heat Pump,0,1955,1,6,3,1,1,0,1036,0,0
11110,38.03389311874115,-78.48549172592962,1507518324,401,222,APT,NA,4TH,ST,NW,22903,R,NA,NA,11110,520094000,Single Family,2 Story,B,Wood,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1931,2,6,3,0,2,0,1420,710,340
11151,38.06019774233365,-78.48720131441223,49210662,2111,94A,APT,NA,MICHIE,DR,NA,22901,R,NA,NA,11151,520115400,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Forced Air,0,1965,1,4,2,0,1,0,889,0,0
11152,38.06019774233365,-78.48720131441223,49210404,2111,23,APT,NA,MICHIE,DR,NA,22901,R,NA,NA,11152,520115500,Condominium,1 Story,B,Brick Veneer,Metal,Hardwood,No Basement,Forced Air,0,1965,1,4,2,0,1,0,1037,0,0
11184,38.06019774233365,-78.48720131441223,49210590,2111,79,APT,NA,MICHIE,DR,NA,22901,R,NA,NA,11184,520143000,Single Family,1 Story,B,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,1,1950,1,6,4,0,1,0,1260,849,0
11297,38.06019774233365,-78.48720131441223,49210404,2111,30,APT,NA,MICHIE,DR,NA,22901,R,NA,NA,11297,530072N00,Condominium,1 Story,A,Brick Veneer,Built Up,None,NA,Heat Pump,0,2006,1,4,2,0,2,NA,1440,0,0
11446,38.02239978681716,-78.49517975784815,95563292,754,F,APT,NA,PROSPECT,AVE,NA,22903,R,NA,NA,11446,530259130,Condominium,1 Story,A,Wood,Built Up,None,NA,Heat Pump,0,2004,1,3,1,0,1,NA,704,0,0
11605,38.02227008424122,-78.49492490935052,95563283,772,E,APT,NA,PROSPECT,AVE,NA,22903,R,NA,NA,11605,540137300,Condominium,1 Story,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,2007,1,4,1,1,1,NA,1100,0,0
11778,38.02295648224351,-78.4947491580112,95562845,750,A,APT,NA,PROSPECT,AVE,NA,22903,R,NA,NA,11778,550023000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Full Basement,Gas Wall Unit,0,1946,1,3,1,0,1,0,516,516,0
11847,38.01486753974811,-78.51513860500826,133696770,232,B,APT,NA,OLD LYNCHBURG,RD,NA,22903,R,NA,NA,11847,550066150,Single Family,1 Story,B,Vinyl,Shingles,W/W Carpet,Full Basement,Forced Air,0,2001,1,7,3,0,3,0,1104,1104,900
11779,38.023171002485775,-78.494855029201,95562744,738,A,APT,NA,PROSPECT,AVE,NA,22903,R,NA,NA,11779,550024000,Single Family,1 Story,C,Metal,Metal,W/W Carpet,No Basement,Forced Air,0,2000,1,3,1,0,1,0,624,0,0
11201,38.05054686105417,-78.50749217136331,150611723,2401,69,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,11201,520158000,Single Family,2 Story,B,Stucco,Rubber,Hardwood,Full Basement,Heat Pump,0,2008,2,4,1,0,2,0,1507,686,NA
11202,38.05054686105417,-78.50749217136331,150611772,2401,4,APT,NA,ARLINGTON,BLVD,NA,22903,R,NA,NA,11202,520159000,Single Family-1 Conversion,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1952,1.5,6,3,1,2,0,1413,942,0
